category,image_idx,dino_hit,dino_norm_dist,dino_smoothness,dino_coherence,dino_spread,sam_hit,sam_norm_dist,sam_smoothness,sam_coherence,sam_spread,radio_hit,radio_norm_dist,radio_smoothness,radio_coherence,radio_spread
cat,00,False,0.3872717544940381,0.12316863,0.0,3.065693430656934,False,0.29758211301379855,0.21621059,1.0,3.6707317073170733,False,0.29251097947818006,0.19641358,0.9906542056074766,4.194174757281553
cat,01,False,0.2833541063238012,0.108358,0.0,2.8905109489051095,True,0.029851530784310163,0.15339603,0.9971209213051824,2.6926829268292685,False,0.29806932934088054,0.16869488,1.0,3.495145631067961
cat,02,False,0.5556465556380767,0.10569143,0.0,2.335766423357664,False,0.3461009693510901,0.15884669,1.0,2.097560975609756,False,0.36547547518795515,0.17500342,1.0,3.262135922330097
cat,03,False,0.2645589767480608,0.10589214,0.0,2.854014598540146,True,0.15670470627063454,0.17321834,1.0,2.4682926829268292,True,0.016343341939684786,0.17926471,1.0,3.262135922330097
cat,04,False,0.41645417974836185,0.09325999,0.0,3.5328467153284673,True,0.14031767211568205,0.11178423,0.9927588703837799,2.4682926829268292,False,0.2436916556656036,0.1351762,0.9598393574297188,4.543689320388349
cat2,00,True,0.0571235863873952,0.120541595,0.0,2.2335766423357666,True,0.08994076758349494,0.1217411,1.0,2.029268292682927,True,0.12996531243402507,0.1788933,1.0,2.6407766990291264
cat2,01,True,0.17668550053793752,0.11018588,0.0,1.7080291970802919,True,0.09273193027732231,0.12286688,1.0,2.6170731707317074,True,0.180384608538816,0.1513908,0.9602888086642599,3.1067961165048543
cat2,02,True,0.3132648629880717,0.11001707,0.0,2.3503649635036497,True,0.10337795226075737,0.12929331,1.0,2.546341463414634,True,0.2968124203037516,0.16270263,0.9781818181818182,3.203883495145631
cat2,03,True,0.14720390732676758,0.10693879,0.0,2.18978102189781,True,0.1548650170950611,0.1165905,0.962223806129722,3.2,True,0.11206184671243288,0.13985279,0.8880597014925373,2.796116504854369
cat2,04,True,0.18472517755629786,0.12180984,0.0,2.335766423357664,True,0.20369577751830723,0.14213067,0.9245867768595041,2.4048780487804877,True,0.2306857777736655,0.17483115,1.0,3.1359223300970873
cat_statue,00,True,0.08741682316346013,0.1338132,0.21951219512195122,1.8394160583941606,True,0.06385123849053095,0.119495265,0.8286713286713286,2.2439024390243905,False,0.33548249715647505,0.13034578,0.94375,2.2135922330097086
cat_statue,01,False,0.12262389604489833,0.11654181,0.25,2.605839416058394,True,0.07156783610371226,0.11879257,0.7505827505827506,2.2536585365853656,True,0.21841749751124173,0.1324394,0.9696969696969697,2.0388349514563107
cat_statue,02,False,0.23585905486330827,0.12913845,0.25,1.8394160583941606,False,0.2679528819163141,0.1554064,0.38545454545454544,4.917073170731707,True,0.2694764894747264,0.15280955,0.8867924528301887,2.4466019417475726
